station_id,station_name,coord1_latitude,coord1_longitude,coord1_name,coord2_latitude,coord2_longitude,coord2_name,temperature,humidity,observation_time,location,weather,wind_speed,wind_direction,air_pressure
C2H9X0,福盛,23.8953,120.83263,TWD67,23.89353,120.84077,WGS84,-99.0,-99.0,2026-03-03T18:00:00+08:00,南投縣中寮鄉,陰,-99.0,-99.0,-99.0
C2G9C0,埔南,23.992991,120.461546,TWD67,23.99124,120.46969,WGS84,18.0,75.0,2026-03-03T18:00:00+08:00,彰化縣埔鹽鄉,陰,6.0,10.0,-99.0
C2G9E0,移民庄,23.980148,120.394687,TWD67,23.9784,120.40283,WGS84,18.1,77.0,2026-03-03T18:00:00+08:00,彰化縣二林鎮,陰,5.4,10.0,-99.0
C2K310,港尾布雞,23.750092,120.376263,TWD67,23.74834,120.38439,WGS84,18.0,80.0,2026-03-03T18:00:00+08:00,雲林縣崙背鄉,陰,3.5,10.0,-99.0
C2M9A0,大華,23.484171,120.6668,TWD67,23.4824,120.67491,WGS84,17.8,97.0,2026-03-03T18:00:00+08:00,嘉義縣竹崎鄉,多雲,0.3,320.0,-99.0
C2M9D0,何竹子腳,23.538166,120.373918,TWD67,23.53641,120.38203,WGS84,-99.0,-99.0,2026-03-03T18:00:00+08:00,嘉義縣民雄鄉,陰,-99.0,-99.0,-99.0
C2M9C0,紫雲,23.496678,120.532142,TWD67,23.494914,120.540253,WGS84,18.0,96.0,2026-03-03T18:00:00+08:00,嘉義縣竹崎鄉,陰,0.8,310.0,-99.0
C2M9E0,旺來山,23.556913,120.478349,TWD67,23.555153,120.486463,WGS84,17.0,94.0,2026-03-03T18:00:00+08:00,嘉義縣民雄鄉,陰,2.5,360.0,-99.0
C2M9B0,西興,23.244571,120.568077,TWD67,23.2428,120.57617,WGS84,20.1,97.0,2026-03-03T18:00:00+08:00,嘉義縣大埔鄉,多雲,0.8,290.0,-99.0
C2N190,烏樹,23.32569,120.361793,TWD67,23.32393,120.36989,WGS84,18.3,91.0,2026-03-03T18:00:00+08:00,臺南市後壁區,多雲,1.6,360.0,-99.0
C2N180,鹿陶洋,23.145019,120.475434,TWD67,23.14325,120.48352,WGS84,20.4,91.0,2026-03-03T18:00:00+08:00,臺南市楠西區,晴,0.5,80.0,-99.0
C2V920,匏子寮,23.050824,120.54511,TWD67,23.04905,120.55319,WGS84,20.8,96.0,2026-03-03T18:00:00+08:00,高雄市甲仙區,晴,1.6,60.0,-99.0
C2V580,瑞山,22.904811,120.42617,TWD67,22.90304,120.43424,WGS84,20.1,94.0,2026-03-03T18:00:00+08:00,高雄市內門區,多雲,2.0,290.0,-99.0
C2R9A0,高士國小,22.127335,120.838508,TWD67,22.12553,120.84653,WGS84,19.7,85.0,2026-03-03T18:00:00+08:00,屏東縣牡丹鄉,多雲,2.9,10.0,-99.0
C2M530,奮起湖,23.495674,120.691142,TWD67,23.493903,120.699253,WGS84,15.8,99.0,2026-03-03T18:00:00+08:00,嘉義縣竹崎鄉,多雲,1.1,190.0,-99.0
C2M810,里佳,23.390899,120.708543,TWD67,23.389125,120.716647,WGS84,15.7,99.0,2026-03-03T18:00:00+08:00,嘉義縣阿里山鄉,多雲,1.0,10.0,-99.0
C2C590,觀音,25.028835,121.145094,TWD67,25.027072,121.153317,WGS84,15.5,86.0,2026-03-03T18:00:00+08:00,桃園市觀音區,陰,3.1,40.0,-99.0
C2E420,竹南,24.710737,120.880772,TWD67,24.70898,120.88897,WGS84,16.7,78.0,2026-03-03T18:00:00+08:00,苗栗縣竹南鎮,陰,3.4,40.0,-99.0
C2E430,南庄,24.603539,120.992023,TWD67,24.601775,121.000214,WGS84,14.9,88.0,2026-03-03T18:00:00+08:00,苗栗縣南庄鄉,陰,2.7,360.0,-99.0
C2W230,畜試所澎湖,23.630055,119.505094,TWD67,23.628342,119.513206,WGS84,18.4,86.0,2026-03-03T18:00:00+08:00,澎湖縣西嶼鄉,陰,6.0,30.0,-99.0
C2E880,三義,24.407236,120.741644,TWD67,24.405478,120.749819,WGS84,12.4,100.0,2026-03-03T18:00:00+08:00,苗栗縣三義鄉,陰,5.7,50.0,-99.0
C2FA00,烏石坑,24.275269,120.939447,TWD67,24.273503,120.947617,WGS84,16.4,100.0,2026-03-03T18:00:00+08:00,臺中市和平區,陰有雨,0.6,50.0,-99.0
C2F9A0,中竹林,24.105556,120.743333,TWD67,24.103556,120.751061,WGS84,15.6,100.0,2026-03-03T18:00:00+08:00,臺中市太平區,陰,1.3,280.0,-99.0
C2G840,北斗,23.879222,120.506528,TWD67,23.877586,120.514222,WGS84,17.0,95.0,2026-03-03T18:00:00+08:00,彰化縣北斗鎮,陰,0.8,360.0,-99.0
C2H950,中寮,23.886278,120.758528,TWD67,23.884447,120.766406,WGS84,17.1,97.0,2026-03-03T18:00:00+08:00,南投縣中寮鄉,陰,0.4,280.0,-99.0
C2I090,鳳凰,23.729722,120.779167,TWD67,23.728081,120.787347,WGS84,16.2,100.0,2026-03-03T18:00:00+08:00,南投縣鹿谷鄉,陰,0.2,0.0,-99.0
C2F860,梨山,24.245,121.237667,TWD67,24.247522,121.243669,WGS84,10.7,99.0,2026-03-03T18:00:00+08:00,臺中市和平區,陰有雨,1.7,250.0,-99.0
C2K240,草嶺,23.597319,120.685342,TWD67,23.59555,120.693461,WGS84,16.4,100.0,2026-03-03T18:00:00+08:00,雲林縣古坑鄉,陰,4.0,250.0,-99.0
C2E520,大湖,24.4167,120.862694,TWD67,24.414939,120.870872,WGS84,14.1,96.0,2026-03-03T18:00:00+08:00,苗栗縣大湖鄉,陰,1.5,50.0,-99.0
C2F000,大肚,24.154667,120.564,TWD67,24.15295,120.572117,WGS84,15.3,88.0,2026-03-03T18:00:00+08:00,臺中市大肚區,陰,3.2,20.0,-99.0
C2E540,龍溪,24.608056,120.775556,TWD67,24.606489,120.783933,WGS84,15.9,80.0,2026-03-03T18:00:00+08:00,苗栗縣後龍鎮,陰,5.0,40.0,-99.0
C2F930,大甲,24.349917,120.632361,TWD67,24.347667,120.640403,WGS84,16.7,79.0,2026-03-03T18:00:00+08:00,臺中市大甲區,陰,1.3,30.0,-99.0
C2G870,芳苑,23.924,120.311861,TWD67,23.922303,120.320025,WGS84,18.3,79.0,2026-03-03T18:00:00+08:00,彰化縣芳苑鄉,陰,4.2,10.0,-99.0
C2G640,鹿港,24.076944,120.422222,TWD67,24.0753,120.430481,WGS84,17.8,79.0,2026-03-03T18:00:00+08:00,彰化縣鹿港鎮,陰,4.8,20.0,-99.0
C2M910,嘉義大學,23.473087,120.477795,TWD67,23.471325,120.485903,WGS84,18.7,90.0,2026-03-03T18:00:00+08:00,嘉義市東區,陰,1.3,10.0,-99.0
C2O950,安南,23.078333,120.136667,TWD67,23.076694,120.144861,WGS84,19.1,89.0,2026-03-03T18:00:00+08:00,臺南市安南區,多雲,1.8,350.0,-99.0
C2M410,馬頭山,23.326389,120.573611,TWD67,23.324361,120.582017,WGS84,21.6,95.0,2026-03-03T18:00:00+08:00,嘉義縣大埔鄉,多雲,0.3,360.0,-99.0
C2O810,曾文,23.221472,120.489222,TWD67,23.219681,120.497328,WGS84,20.5,93.0,2026-03-03T18:00:00+08:00,臺南市楠西區,多雲,0.6,140.0,-99.0
C2O930,玉井,23.127833,120.452472,TWD67,23.126042,120.46055,WGS84,19.5,96.0,2026-03-03T18:00:00+08:00,臺南市玉井區,晴,0.5,240.0,-99.0
C2V260,月眉,22.972778,120.531778,TWD67,22.971003,120.539853,WGS84,22.1,93.0,2026-03-03T18:00:00+08:00,高雄市杉林區,多雲,1.3,200.0,-99.0
C2V250,甲仙,23.081667,120.5825,TWD67,23.080106,120.591758,WGS84,21.4,96.0,2026-03-03T18:00:00+08:00,高雄市甲仙區,多雲,0.1,0.0,-99.0
C2N160,西拉雅風管處,23.191241,120.327209,TWD67,23.189481,120.335297,WGS84,18.9,89.0,2026-03-03T18:00:00+08:00,臺南市官田區,多雲,3.2,360.0,-99.0
C2A920,富貴角,25.265556,121.557278,TWD67,25.263783,121.565258,WGS84,13.5,94.0,2026-03-03T18:00:00+08:00,新北市石門區,陰,3.2,60.0,-99.0
C2A880,福隆,25.019167,121.934167,TWD67,25.017842,121.942083,WGS84,16.0,88.0,2026-03-03T18:00:00+08:00,新北市貢寮區,陰,2.2,10.0,-99.0
C2A540,四堵,24.894394,121.737519,TWD67,24.8926,121.745736,WGS84,12.6,98.0,2026-03-03T18:00:00+08:00,新北市坪林區,陰,0.6,80.0,-99.0
C2A560,福山,24.778333,121.494583,TWD67,24.776203,121.502811,WGS84,13.5,97.0,2026-03-03T18:00:00+08:00,新北市烏來區,陰,0.3,360.0,-99.0
C2D720,關西工作站,24.759045,121.176589,TWD67,24.757275,121.184792,WGS84,15.1,87.0,2026-03-03T18:00:00+08:00,新竹縣關西鎮,陰,1.8,30.0,-99.0
C2D730,寶山農場,24.734205,120.967953,TWD67,24.732444,120.976153,WGS84,16.3,79.0,2026-03-03T18:00:00+08:00,新竹縣寶山鄉,陰,1.8,150.0,-99.0
C2H9K0,屯原,24.069754,121.201235,TWD67,24.067969,121.209389,WGS84,11.5,100.0,2026-03-03T18:00:00+08:00,南投縣仁愛鄉,陰,8.6,220.0,-99.0
C2G980,田頭村,23.828053,120.436042,TWD67,23.8263,120.444175,WGS84,17.4,87.0,2026-03-03T18:00:00+08:00,彰化縣竹塘鄉,陰,1.1,340.0,-99.0
C2K610,草嶺石壁,23.604239,120.699612,TWD67,23.602469,120.707731,WGS84,16.9,96.0,2026-03-03T18:00:00+08:00,雲林縣古坑鄉,陰,1.0,190.0,-99.0
C2F990,摩天嶺,24.324225,120.928649,TWD67,24.322458,120.936819,WGS84,16.3,99.0,2026-03-03T18:00:00+08:00,臺中市和平區,陰,0.9,150.0,-99.0
C2M920,朴子農改,23.47164,120.251277,TWD67,23.469889,120.259383,WGS84,18.6,83.0,2026-03-03T18:00:00+08:00,嘉義縣朴子市,陰,3.4,10.0,-99.0
C2M620,瑞里,23.546903,120.667039,TWD67,23.545133,120.675197,WGS84,15.8,100.0,2026-03-03T18:00:00+08:00,嘉義縣梅山鄉,陰,2.2,190.0,-99.0
C2A660,瑞芳,25.114861,121.792639,TWD67,25.113169,121.801147,WGS84,14.4,95.0,2026-03-03T18:00:00+08:00,新北市瑞芳區,陰有雨,2.0,40.0,-99.0
C2A650,火燒寮,25.004411,121.734572,TWD67,25.002719,121.742892,WGS84,13.2,99.0,2026-03-03T18:00:00+08:00,新北市平溪區,陰有雨,1.5,30.0,-99.0
C2H9W0,大坪頂農水,24.044894,120.92463,TWD67,24.043122,120.932781,WGS84,18.2,99.0,2026-03-03T18:00:00+08:00,南投縣埔里鎮,陰,0.5,250.0,-99.0
C2K620,馬光農場,23.723205,120.370739,TWD67,23.721453,120.378864,WGS84,17.1,86.0,2026-03-03T18:00:00+08:00,雲林縣虎尾鎮,陰,3.5,360.0,-99.0
C2FB50,出雲,24.208236,120.894632,TWD67,24.206469,120.902794,WGS84,15.6,99.0,2026-03-03T18:00:00+08:00,臺中市和平區,陰有雨,1.8,170.0,-99.0
C2FB60,頭櫃山,24.131608,120.850769,TWD67,24.129842,120.858925,WGS84,15.9,100.0,2026-03-03T18:00:00+08:00,臺中市新社區,陰,1.0,110.0,-99.0
C2H9D0,三隻寮,24.094845,120.853424,TWD67,24.093078,120.861578,WGS84,17.6,99.0,2026-03-03T18:00:00+08:00,南投縣國姓鄉,陰,0.5,270.0,-99.0
C2H9E0,國姓南港,23.912878,120.838415,TWD67,23.911108,120.846556,WGS84,15.3,100.0,2026-03-03T18:00:00+08:00,南投縣國姓鄉,陰,3.1,160.0,-99.0
C2H9F0,柑林,24.020426,120.838924,TWD67,24.018658,120.847072,WGS84,17.4,97.0,2026-03-03T18:00:00+08:00,南投縣國姓鄉,陰,0.8,60.0,-99.0
C2H9G0,百勝,24.052912,120.90121,TWD67,24.051142,120.909361,WGS84,17.5,99.0,2026-03-03T18:00:00+08:00,南投縣國姓鄉,陰,0.5,310.0,-99.0
C2M930,石卓,23.480516,120.694154,TWD67,23.478744,120.702264,WGS84,14.5,100.0,2026-03-03T18:00:00+08:00,嘉義縣竹崎鄉,多雲,2.1,180.0,-99.0
C2M940,日野賀,23.435829,120.719062,TWD67,23.434056,120.727169,WGS84,17.3,97.0,2026-03-03T18:00:00+08:00,嘉義縣阿里山鄉,多雲,0.4,250.0,-99.0
C2M950,太和,23.540143,120.694847,TWD67,23.538372,120.702961,WGS84,15.8,95.0,2026-03-03T18:00:00+08:00,嘉義縣梅山鄉,陰,1.1,160.0,-99.0
C2K630,荷苞,23.65948,120.587023,TWD67,23.657717,120.595144,WGS84,17.1,94.0,2026-03-03T18:00:00+08:00,雲林縣古坑鄉,陰,0.6,290.0,-99.0
C2H9H0,苗改南投蜂場,23.854353,120.685345,TWD67,23.852589,120.693481,WGS84,17.7,93.0,2026-03-03T18:00:00+08:00,南投縣名間鄉,陰,0.3,340.0,-99.0
C2G9A0,畜試所彰化,23.862208,120.549828,TWD67,23.86045,120.557964,WGS84,17.7,92.0,2026-03-03T18:00:00+08:00,彰化縣北斗鎮,陰,1.1,350.0,-99.0
C2E970,八甲,24.537566,120.787798,TWD67,24.535811,120.795983,WGS84,15.7,82.0,2026-03-03T18:00:00+08:00,苗栗縣苗栗市,陰,5.5,20.0,-99.0
C2H9J0,中台,24.001373,120.930591,TWD67,23.9996,120.938739,WGS84,19.0,96.0,2026-03-03T18:00:00+08:00,南投縣埔里鎮,陰,0.8,310.0,-99.0
C2H9L0,馬烈霸,24.152982,121.193613,TWD67,24.1512,121.201772,WGS84,11.9,100.0,2026-03-03T18:00:00+08:00,南投縣仁愛鄉,陰有雨,2.2,140.0,-99.0
C2H9M0,發祥,24.155875,121.156357,TWD67,24.154094,121.164517,WGS84,15.5,98.0,2026-03-03T18:00:00+08:00,南投縣仁愛鄉,陰,2.7,120.0,-99.0
C2H9N0,仁愛東眼,24.028656,121.112349,TWD67,24.026875,121.1205,WGS84,14.6,100.0,2026-03-03T18:00:00+08:00,南投縣仁愛鄉,陰,4.0,240.0,-99.0
C2H9P0,伊拿谷,23.964991,121.080118,TWD67,23.963211,121.088264,WGS84,17.7,96.0,2026-03-03T18:00:00+08:00,南投縣仁愛鄉,陰,0.5,200.0,-99.0
C2H9Q0,北東眼山,24.122721,121.181145,TWD67,24.120939,121.189303,WGS84,12.1,100.0,2026-03-03T18:00:00+08:00,南投縣仁愛鄉,陰,0.4,80.0,-99.0
C2H9R0,卓社,23.889672,120.991946,TWD67,23.887894,121.000086,WGS84,15.4,100.0,2026-03-03T18:00:00+08:00,南投縣仁愛鄉,陰,1.0,280.0,-99.0
C2H9S0,龍南,23.955305,120.825039,TWD67,23.953536,120.833183,WGS84,16.3,100.0,2026-03-03T18:00:00+08:00,南投縣國姓鄉,陰,2.0,240.0,-99.0
C2R970,屏科大,22.65006,120.611193,TWD67,22.648275,120.619247,WGS84,23.7,81.0,2026-03-03T18:00:00+08:00,屏東縣內埔鄉,陰,2.0,210.0,-99.0
C2H9T0,名間竹圍,23.861675,120.629436,TWD67,23.859914,120.637572,WGS84,16.3,97.0,2026-03-03T18:00:00+08:00,南投縣名間鄉,陰,0.3,260.0,-99.0
C2H9U0,鳳鵬,23.76569,120.779931,TWD67,23.763919,120.788061,WGS84,17.2,100.0,2026-03-03T18:00:00+08:00,南投縣鹿谷鄉,陰,0.3,120.0,-99.0
CAF010,國一N174K,24.206657,120.647035,TWD67,24.2049,120.6552,WGS84,16.3,88.0,2026-03-03T18:00:00+08:00,臺中市西屯區,陰,4.5,350.0,-99.0
CAG010,國一N198K,24.065639,120.514899,TWD67,24.063889,120.523056,WGS84,17.5,81.0,2026-03-03T18:00:00+08:00,彰化縣彰化市,陰,3.7,20.0,-99.0
CAJ020,國一N234K,23.748078,120.459788,TWD67,23.74633,120.467926,WGS84,17.2,89.0,2026-03-03T18:00:00+08:00,雲林縣西螺鎮,陰,2.4,10.0,-99.0
CAL010,國一N250K,23.612038,120.428737,TWD67,23.610292,120.436867,WGS84,17.7,96.0,2026-03-03T18:00:00+08:00,嘉義縣大林鎮,陰,2.6,30.0,-99.0
CAD010,國一S105K,24.728088,120.932448,TWD67,24.726316,120.940643,WGS84,16.8,84.0,2026-03-03T18:00:00+08:00,新竹縣寶山鄉,陰,5.2,60.0,-99.0
CAE020,國一S114K,24.670593,120.877616,TWD67,24.668836,120.885811,WGS84,17.1,76.0,2026-03-03T18:00:00+08:00,苗栗縣頭份市,陰,6.8,40.0,-99.0
CAE030,國一S123K,24.597708,120.852523,TWD67,24.59594,120.86071,WGS84,16.2,78.0,2026-03-03T18:00:00+08:00,苗栗縣頭屋鄉,陰,3.9,30.0,-99.0
CAE040,國一S132K,24.526272,120.812648,TWD67,24.524506,120.820831,WGS84,16.5,79.0,2026-03-03T18:00:00+08:00,苗栗縣公館鄉,陰,7.0,40.0,-99.0
CAE050,國一S152K,24.377254,120.74101,TWD67,24.375492,120.749184,WGS84,14.9,86.0,2026-03-03T18:00:00+08:00,苗栗縣三義鄉,陰,6.5,20.0,-99.0
CAF020,國一S162K,24.297293,120.687806,TWD67,24.295534,120.695976,WGS84,15.6,83.0,2026-03-03T18:00:00+08:00,臺中市后里區,陰,5.5,20.0,-99.0
CAF030,國一S169K,24.238875,120.680105,TWD67,24.237116,120.688271,WGS84,16.3,88.0,2026-03-03T18:00:00+08:00,臺中市神岡區,陰,3.9,20.0,-99.0
CAF040,國一S188K,24.120299,120.577587,TWD67,24.118546,120.585747,WGS84,17.2,80.0,2026-03-03T18:00:00+08:00,臺中市大肚區,陰,5.7,30.0,-99.0
CAG030,國一S207K,23.990053,120.499939,TWD67,23.988304,120.508092,WGS84,17.8,81.0,2026-03-03T18:00:00+08:00,彰化縣大村鄉,陰,5.0,360.0,-99.0
CAE060,國三N119K,24.677199,120.839196,TWD67,24.675432,120.847389,WGS84,16.8,82.0,2026-03-03T18:00:00+08:00,苗栗縣竹南鎮,陰,6.8,60.0,-99.0
CAE070,國三N151K,24.441976,120.673477,TWD67,24.440218,120.681656,WGS84,16.8,75.0,2026-03-03T18:00:00+08:00,苗栗縣苑裡鎮,陰,7.3,30.0,-99.0
CAG040,國三N191K,24.141006,120.513338,TWD67,24.139256,120.5215,WGS84,17.3,82.0,2026-03-03T18:00:00+08:00,彰化縣和美鎮,陰,6.7,30.0,-99.0
CAG050,國三N196K,24.108907,120.546322,TWD67,24.107155,120.554482,WGS84,17.1,80.0,2026-03-03T18:00:00+08:00,彰化縣彰化市,陰,5.5,360.0,-99.0
CAF050,國三N208K,24.067905,120.652763,TWD67,24.066147,120.660919,WGS84,17.3,90.0,2026-03-03T18:00:00+08:00,臺中市霧峰區,陰,3.6,360.0,-99.0
CAE560,國一S144K,24.438818,120.770016,TWD67,24.437042,120.778219,WGS84,14.6,87.0,2026-03-03T18:00:00+08:00,苗栗縣銅鑼鄉,陰,5.2,10.0,-99.0
CAF950,國一N158K,24.334121,120.708967,TWD67,24.332372,120.717144,WGS84,15.5,91.0,2026-03-03T18:00:00+08:00,臺中市后里區,陰,2.2,10.0,-99.0
CAF960,國三S175K,24.253246,120.58152,TWD67,24.251494,120.589683,WGS84,16.3,79.0,2026-03-03T18:00:00+08:00,臺中市沙鹿區,陰,7.5,20.0,-99.0
CAF980,國三N183K,24.19538,120.562148,TWD67,24.193628,120.570311,WGS84,16.5,82.0,2026-03-03T18:00:00+08:00,臺中市龍井區,陰,5.2,10.0,-99.0
CAH010,國三N223K,23.956874,120.654227,TWD67,23.955116,120.662376,WGS84,16.5,89.0,2026-03-03T18:00:00+08:00,南投縣草屯鎮,陰,2.5,330.0,-99.0
CAJ010,國三N252K,23.775877,120.632472,TWD67,23.77412,120.64061,WGS84,17.3,100.0,2026-03-03T18:00:00+08:00,雲林縣林內鄉,陰,1.7,270.0,-99.0
CAE080,國三S140K,24.524106,120.716822,TWD67,24.522345,120.725006,WGS84,16.6,78.0,2026-03-03T18:00:00+08:00,苗栗縣通霄鎮,陰,5.4,30.0,-99.0
CAE090,國三S156K,24.399738,120.66131,TWD67,24.39798,120.669487,WGS84,16.8,78.0,2026-03-03T18:00:00+08:00,苗栗縣苑裡鎮,陰,7.5,40.0,-99.0
CAF060,國三S168K,24.310274,120.606299,TWD67,24.308519,120.614471,WGS84,16.7,79.0,2026-03-03T18:00:00+08:00,臺中市清水區,陰,6.9,40.0,-99.0
CAG060,國三S202K,24.094222,120.595098,TWD67,24.092468,120.603256,WGS84,17.5,84.0,2026-03-03T18:00:00+08:00,彰化縣彰化市,陰,3.1,360.0,-99.0
CAH020,國三S217K,24.008587,120.645062,TWD67,24.00683,120.653214,WGS84,16.6,98.0,2026-03-03T18:00:00+08:00,南投縣草屯鎮,陰,0.9,290.0,-99.0
CAF090,國四E5K,24.298221,120.634964,TWD67,24.296465,120.643135,WGS84,16.3,87.0,2026-03-03T18:00:00+08:00,臺中市神岡區,陰,6.4,30.0,-99.0
CAA090,國三甲005K,25.003726,121.589277,TWD67,25.00194,121.5975,WGS84,14.6,97.0,2026-03-03T18:00:00+08:00,臺北市文山區,陰,2.4,80.0,-99.0
CAC020,國二E009K,25.020014,121.265475,TWD67,25.018244,121.273697,WGS84,15.1,90.0,2026-03-03T18:00:00+08:00,桃園市桃園區,陰,4.5,50.0,-99.0
CAB050,國三N002K,25.147619,121.713466,TWD67,25.14583,121.7217,WGS84,14.9,92.0,2026-03-03T18:00:00+08:00,基隆市中山區,陰,1.7,360.0,-99.0
CAB030,國三S004K,25.116228,121.680369,TWD67,25.11444,121.6886,WGS84,14.1,94.0,2026-03-03T18:00:00+08:00,基隆市七堵區,陰,1.8,30.0,-99.0
CAB040,國三S007K,25.098727,121.65957,TWD67,25.09694,121.6678,WGS84,14.5,97.0,2026-03-03T18:00:00+08:00,基隆市七堵區,陰有靄,3.0,40.0,-99.0
CAA030,國三S010K,25.081787,121.639272,TWD67,25.08,121.6475,WGS84,14.5,88.0,2026-03-03T18:00:00+08:00,新北市汐止區,陰有雨,3.1,360.0,-99.0
CAA040,國三S016K,25.034846,121.607575,TWD67,25.03306,121.6158,WGS84,14.5,99.0,2026-03-03T18:00:00+08:00,臺北市南港區,陰,2.9,70.0,-99.0
CAA050,國三S037K,24.984141,121.462821,TWD67,24.982361,121.471042,WGS84,14.9,94.0,2026-03-03T18:00:00+08:00,新北市土城區,陰,1.8,40.0,-99.0
CAA060,國三S042K,24.961778,121.422381,TWD67,24.96,121.4306,WGS84,15.3,91.0,2026-03-03T18:00:00+08:00,新北市土城區,陰,3.2,70.0,-99.0
CAA070,國三N046K,24.952607,121.387582,TWD67,24.95083,121.3958,WGS84,15.6,91.0,2026-03-03T18:00:00+08:00,新北市樹林區,陰,6.0,70.0,-99.0
CAA990,國一N039K,25.066207,121.373771,TWD67,25.064433,121.381972,WGS84,14.6,89.0,2026-03-03T18:00:00+08:00,新北市泰山區,陰,2.2,120.0,-99.0
CAC760,國一高架N063K,24.952048,121.188097,TWD67,24.950281,121.196314,WGS84,15.1,88.0,2026-03-03T18:00:00+08:00,桃園市平鎮區,陰,7.9,60.0,-99.0
CAD710,國三N077K,24.799064,121.181827,TWD67,24.797294,121.190033,WGS84,14.8,91.0,2026-03-03T18:00:00+08:00,新竹縣關西鎮,陰,7.5,50.0,-99.0
CAC770,國三N072K,24.838161,121.191163,TWD67,24.836391,121.199371,WGS84,13.5,99.0,2026-03-03T18:00:00+08:00,桃園市龍潭區,陰,4.4,50.0,-99.0
CAAD60,國五S005K,24.998202,121.643708,TWD67,24.996414,121.651931,WGS84,14.0,92.0,2026-03-03T18:00:00+08:00,新北市石碇區,陰有靄,0.5,350.0,-99.0
CAAD70,國五S006K,24.991753,121.64875,TWD67,24.989964,121.656972,WGS84,14.1,97.0,2026-03-03T18:00:00+08:00,新北市石碇區,陰有靄,0.9,240.0,-99.0
CAAD80,國五N008K,24.985201,121.659868,TWD67,24.982411,121.668089,WGS84,13.9,98.0,2026-03-03T18:00:00+08:00,新北市石碇區,陰有靄,1.5,140.0,-99.0
CAAD90,國五N013K,24.949395,121.697289,TWD67,24.947603,121.705508,WGS84,13.4,99.0,2026-03-03T18:00:00+08:00,新北市坪林區,陰有靄,1.8,190.0,-99.0
CAUB30,國五S031K,24.820942,121.774168,TWD67,24.819144,121.782378,WGS84,15.1,96.0,2026-03-03T18:00:00+08:00,宜蘭縣礁溪鄉,陰,0.9,40.0,-99.0
CAUB40,國五S041K,24.736563,121.773719,TWD67,24.734764,121.781922,WGS84,15.4,96.0,2026-03-03T18:00:00+08:00,宜蘭縣壯圍鄉,陰,2.1,30.0,-99.0
CAUB50,國五S047K,24.677257,121.786384,TWD67,24.675456,121.794583,WGS84,15.5,93.0,2026-03-03T18:00:00+08:00,宜蘭縣羅東鎮,陰,3.1,330.0,-99.0
CAA080,國三S054K,24.940943,121.315683,TWD67,24.93917,121.3239,WGS84,15.3,89.0,2026-03-03T18:00:00+08:00,新北市鶯歌區,陰,3.5,60.0,-99.0
CAC030,國三N063K,24.891285,121.255387,TWD67,24.889514,121.2636,WGS84,14.1,93.0,2026-03-03T18:00:00+08:00,桃園市大溪區,陰,6.4,50.0,-99.0
CAD080,國三N085K,24.785096,121.112895,TWD67,24.78333,121.1211,WGS84,15.0,90.0,2026-03-03T18:00:00+08:00,新竹縣關西鎮,陰,4.3,50.0,-99.0
CAD090,國三S103K,24.76037,120.952631,TWD67,24.75861,120.9608,WGS84,16.0,84.0,2026-03-03T18:00:00+08:00,新竹市東區,陰,5.3,50.0,-99.0
CAB010,國一S001K,25.11762,121.720369,TWD67,25.11583,121.7286,WGS84,15.1,91.0,2026-03-03T18:00:00+08:00,基隆市安樂區,陰,2.4,40.0,-99.0
CAB020,國一S006K,25.088729,121.678671,TWD67,25.08694,121.6869,WGS84,14.8,95.0,2026-03-03T18:00:00+08:00,基隆市七堵區,陰有雨,3.2,90.0,-99.0
CAA010,國一N013K,25.068524,121.619925,TWD67,25.066739,121.628153,WGS84,15.0,95.0,2026-03-03T18:00:00+08:00,新北市汐止區,陰,2.9,70.0,-99.0
CAA020,國一S026K,25.078169,121.488172,TWD67,25.07639,121.4964,WGS84,16.3,82.0,2026-03-03T18:00:00+08:00,新北市三重區,陰,4.7,100.0,-99.0
CAC010,國一S072K,24.897595,121.125987,TWD67,24.89583,121.1342,WGS84,14.5,90.0,2026-03-03T18:00:00+08:00,桃園市楊梅區,陰,6.5,50.0,-99.0
CAD020,國一N077K,24.886763,121.080688,TWD67,24.885,121.0889,WGS84,15.1,86.0,2026-03-03T18:00:00+08:00,新竹縣湖口鄉,陰,4.2,50.0,-99.0
CAD030,國一S082K,24.878431,121.038489,TWD67,24.87667,121.0467,WGS84,14.6,88.0,2026-03-03T18:00:00+08:00,新竹縣湖口鄉,陰,5.4,40.0,-99.0
CAD040,國一S088K,24.8462,121.013191,TWD67,24.84444,121.0214,WGS84,15.6,89.0,2026-03-03T18:00:00+08:00,新竹縣竹北市,陰,4.0,30.0,-99.0
CAD050,國一N094K,24.799541,121.000695,TWD67,24.79778,121.0089,WGS84,16.6,77.0,2026-03-03T18:00:00+08:00,新竹市東區,陰,6.4,50.0,-99.0
CAD060,國一S098K,24.762369,120.982894,TWD67,24.76056,120.9911,WGS84,16.5,82.0,2026-03-03T18:00:00+08:00,新竹縣寶山鄉,陰,5.3,60.0,-99.0
CAL020,國一S262K,23.51409,120.394928,TWD67,23.512333,120.403038,WGS84,17.6,95.0,2026-03-03T18:00:00+08:00,嘉義縣民雄鄉,陰,4.5,360.0,-99.0
CAL030,國一N268K,23.46259,120.367726,TWD67,23.460833,120.375833,WGS84,17.7,96.0,2026-03-03T18:00:00+08:00,嘉義縣水上鄉,陰,1.3,340.0,-99.0
